NAME,fuelType,registrations,min_price,max_price,avg_price,med_price,frac_bev_nearby,frac_ice_nearby,frac_phev_nearby,frac_other_nearby,frac_nearby
LAND ROVER RANGE ROVER SPORT,ICE,80,91700.0,205000.0,145067.85714285716,146600.0,0.29581294181620443,0.5133224578575313,0.19086460032626426,0.0,0.5133224578575313
LAND ROVER RANGE ROVER VELAR,PHEV,47,83200.0,101500.0,92166.66666666667,91800.0,0.3582681759831952,0.21286031042128603,0.4288715135955187,0.0,0.4288715135955187
LAND ROVER RANGE ROVER VELAR,ICE,41,72200.0,102000.0,90687.5,90250.0,0.3382536012804553,0.25582429308198473,0.40592210563756004,0.0,0.25582429308198473
MERCEDES G-KLASSE,BEV,92,142622.0,167969.0,156757.0,159680.0,0.175,0.736875,0.088125,0.0,0.175
MERCEDES G-KLASSE,ICE,341,124355.0,199521.0,148082.15833333333,145946.0,0.29581294181620443,0.5133224578575313,0.19086460032626426,0.0,0.5133224578575313
"MERCEDES GL-KLASSE, GLS",ICE,187,112140.0,243272.0,156198.5013227513,130388.5,0.15065432492818384,0.7050750079795723,0.14427066709224384,0.0,0.7050750079795723
"MERCEDES ML-KLASSE, GLE",PHEV,530,88982.0,168897.0,112796.35561497326,108620.0,0.2820469228153689,0.4053043182590955,0.3126487589255355,0.0,0.3126487589255355
"MERCEDES ML-KLASSE, GLE",ICE,401,89101.0,205144.0,122699.17532467532,116702.0,0.25512104283054005,0.40456238361266295,0.340316573556797,0.0,0.40456238361266295
NISSAN X-TRAIL,ICE,234,39700.0,52290.0,46267.5,46540.0,0.19544562147634095,0.7004902938613529,0.10406408466230617,0.0,0.7004902938613529
PORSCHE CAYENNE,PHEV,315,115900.0,217500.0,147945.45454545456,130400.0,0.15065432492818384,0.7050750079795723,0.14427066709224384,0.0,0.14427066709224384
PORSCHE CAYENNE,ICE,157,101500.0,147200.0,122225.0,119250.0,0.07663740715732613,0.5867656988521269,0.33659689399054693,0.0,0.5867656988521269
PORSCHE MACAN,BEV,336,80700.0,114600.0,92525.0,87400.0,0.2974131213962911,0.2245597631291881,0.4780271154745208,0.00015583606046439146,0.2974131213962911
ROLLS ROYCE CULLINAN,ICE,1,307400.0,364820.0,336110.0,336110.0,0.0,0.017857142857142856,0.9821428571428571,0.0,0.017857142857142856
SKODA KODIAQ,PHEV,486,48530.0,53030.0,50780.0,50780.0,0.2743868049400905,0.5815655897146672,0.14404760534524233,0.0,0.14404760534524233
SKODA KODIAQ,ICE,1492,42990.0,57900.0,50353.0,49525.0,0.24967066336213634,0.6131466720253645,0.13718266461249917,0.0,0.6131466720253645
SUBARU FORESTER,ICE,125,40490.0,49190.0,44802.5,44765.0,0.18779941106667253,0.7311783061574297,0.08102228277589768,0.0,0.7311783061574297
TOYOTA LANDCRUISER,ICE,19,67990.0,91490.0,80706.66666666667,83240.0,0.18046635018151355,0.3953504607651494,0.4241831890533371,0.00013962580284836637,0.3953504607651494
VOLVO XC40,BEV,145,47500.0,64900.0,56938.23529411765,56150.0,0.27976148621092156,0.5522522395826008,0.16798627420647755,0.0,0.27976148621092156
VOLVO XC40,ICE,830,32200.0,58550.0,43729.415457184325,43575.0,0.1849878059795863,0.7359091319663987,0.07910306205401499,0.0,0.7359091319663987
VOLVO XC60,PHEV,1188,67990.0,87590.0,77934.375,78690.0,0.12165898617511521,0.5588163958282804,0.3195246179966044,9.701673538685423e-05,0.3195246179966044
VOLVO XC60,ICE,417,57390.0,70490.0,63256.666666666664,62990.0,0.2662866449511401,0.5513210278682591,0.1823923271806008,3.619254433586681e-05,0.5513210278682591
VOLVO XC90,PHEV,446,88990.0,98690.0,93890.0,93790.0,0.40220096947464956,0.27197694222455127,0.3258220883007992,0.0,0.3258220883007992
VOLVO XC90,ICE,61,81390.0,92290.0,86950.0,86690.0,0.24805042890564075,0.3834806342604627,0.36846893683389653,0.00012997140629061605,0.3834806342604627
VW TIGUAN,PHEV,1343,51510.0,60505.0,56856.666666666664,57592.5,0.2647125396106836,0.5871152105024898,0.14817224988682662,0.0,0.14817224988682662
VW TIGUAN,ICE,3046,38850.0,58965.0,50265.97222222222,50431.25,0.2784658135785104,0.5778014111404622,0.14373277528102738,0.0,0.5778014111404622
VW TOUAREG,PHEV,93,81880.0,102155.0,92017.5,92017.5,0.3582681759831952,0.21286031042128603,0.4288715135955187,0.0,0.4288715135955187
VW TOUAREG,ICE,228,74925.0,90045.0,83592.91666666667,84031.25,0.18342439508976088,0.38543957993330025,0.4311360249769389,0.00014191442560136238,0.38543957993330025
ALPINE A110,ICE,14,64450.0,330000.0,152633.33333333334,90450.0,0.3382536012804553,0.25582429308198473,0.40592210563756004,0.0,0.25582429308198473
BMW Z4,ICE,172,50700.0,76200.0,60271.42857142857,56150.0,0.27976148621092156,0.5522522395826008,0.16798627420647755,0.0,0.5522522395826008
FERRARI 12CILINDRI,ICE,38,395000.0,435000.0,415000.0,415000.0,0.029411764705882353,0.9705882352941176,0.0,0.0,0.9705882352941176
FERRARI 296,PHEV,29,283185.0,310595.0,296890.0,296890.0,0.0,0.0,1.0,0.0,1.0
FERRARI ROMA,ICE,32,242316.0,242316.0,242316.0,242316.0,0.0,0.581081081081081,0.4189189189189189,0.0,0.581081081081081
FERRARI SF90,PHEV,18,440000.0,850000.0,634500.0,624000.0,0.0,0.0,1.0,0.0,1.0
FORD MUSTANG,ICE,88,60400.0,76500.0,68350.0,68150.0,0.22255793250424882,0.5056246459305619,0.27181742156518923,5.3953438182848204e-05,0.5056246459305619
MASERATI GRANTURISMO,BEV,1,198654.0,198654.0,198654.0,198654.0,0.005649717514124294,0.03954802259887006,0.9548022598870056,0.0,0.005649717514124294
MASERATI GRANTURISMO,ICE,7,158374.0,198574.0,178474.0,178474.0,0.1054421768707483,0.7346938775510204,0.1598639455782313,0.0,0.7346938775510204
MERCEDES AMG GT,PHEV,28,212409.0,222191.0,218091.33333333334,219674.0,0.015625,0.5,0.484375,0.0,0.484375
MERCEDES AMG GT,ICE,73,113413.0,226802.0,166427.38461538462,171901.0,0.10442678774120318,0.735527809307605,0.16004540295119182,0.0,0.735527809307605
MERCEDES SL,PHEV,3,225624.0,232514.0,229069.0,229069.0,0.0,0.581081081081081,0.4189189189189189,0.0,0.4189189189189189
MERCEDES SL,ICE,27,131489.0,255850.0,175905.125,171901.5,0.10442678774120318,0.735527809307605,0.16004540295119182,0.0,0.735527809307605
MG ROEWE CYBERSTER,BEV,64,64990.0,69990.0,67490.0,67490.0,0.25772283735274787,0.4781586531169422,0.2641185095303099,5.055867334041155e-05,0.25772283735274787
PORSCHE 911,ICE,507,136300.0,274000.0,183653.5625,173100.0,0.10442678774120318,0.735527809307605,0.16004540295119182,0.0,0.735527809307605
PORSCHE BOXSTER,ICE,1,158700.0,158700.0,158700.0,158700.0,0.15625,0.7650669642857143,0.07868303571428571,0.0,0.7650669642857143
PORSCHE CAYMAN,ICE,33,158700.0,158700.0,158700.0,158700.0,0.15625,0.7650669642857143,0.07868303571428571,0.0,0.7650669642857143
TOYOTA SUPRA,ICE,5,63250.0,142800.0,89562.5,76100.0,0.1708996986655187,0.5295738269479122,0.2995264743865691,8.609556607834697e-05,0.5295738269479122
MERCEDES B-KLASSE,PHEV,44,47273.0,60315.0,53098.71428571428,52158.0,0.2994094815991392,0.5384989816439725,0.1620915367568883,0.0,0.1620915367568883
MERCEDES B-KLASSE,ICE,900,38651.0,61208.0,48525.15476190476,47540.5,0.22926762318014338,0.662538667004508,0.10819370981534855,0.0,0.662538667004508
PEUGEOT 3008,BEV,78,48750.0,60000.0,53741.666666666664,52925.0,0.28960374577299924,0.5526006119086844,0.1577956423183164,0.0,0.28960374577299924
PEUGEOT 3008,ICE,576,41000.0,48340.0,44478.333333333336,44520.0,0.18575796712697729,0.7328873729178396,0.08135465995518319,0.0,0.7328873729178396
RENAULT SCENIC,BEV,106,40400.0,51300.0,46520.0,47900.0,0.22612091860646774,0.6503671301359163,0.12351195125761599,0.0,0.22612091860646774
DACIA JOGGER,ICE,741,17990.0,22290.0,20260.833333333336,20315.0,0.10866870506569705,0.891331294934303,0.0,0.0,0.891331294934303
LEXUS LM,ICE,9,128500.0,154000.0,141250.0,141250.0,0.2881002087682672,0.5182672233820459,0.19363256784968685,0.0,0.5182672233820459
MERCEDES V-KLASSE,BEV,153,59205.0,63472.0,61335.5,61332.5,0.28024828119779854,0.5417523869810624,0.17799933182113906,0.0,0.28024828119779854
MERCEDES V-KLASSE,ICE,1305,56192.0,97174.0,74135.98333333334,73273.25,0.11862734735581158,0.6005355318324349,0.2808371208117535,7.046471479406687e-05,0.6005355318324349
PEUGEOT 5008,BEV,40,51250.0,62500.0,56241.666666666664,55425.0,0.3175035716175459,0.524260542885867,0.15823588549658713,0.0,0.3175035716175459
PEUGEOT 5008,ICE,384,43860.0,51340.0,47441.666666666664,47550.0,0.2294711259047921,0.6625878374808475,0.10794103661436044,0.0,0.6625878374808475
RENAULT ESPACE,ICE,227,43800.0,48300.0,46233.333333333336,46600.0,0.20910479493054265,0.6885978491960286,0.1022973558734287,0.0,0.6885978491960286
VW TOURAN,ICE,869,41995.0,52825.0,46565.75,46821.25,0.21288647876074573,0.6812745654412846,0.1058389557979696,0.0,0.6812745654412846
CITROEN BERLINGO,BEV,12,34390.0,40540.0,37773.0,37723.0,0.16947757586842072,0.7760330254614812,0.05448939867009811,0.0,0.16947757586842072
CITROEN BERLINGO,ICE,222,23540.0,33439.0,27191.84375,27266.0,0.11246349542345309,0.8875365045765469,0.0,0.0,0.8875365045765469
CITROEN JUMPER,ICE,475,36747.0,54026.0,45449.45911949685,45851.0,0.18405562776738632,0.7223895423178941,0.09355482991471958,0.0,0.7223895423178941
CITROEN JUMPY,BEV,4,44230.0,60690.0,51122.142857142855,50730.0,0.2743868049400905,0.5815655897146672,0.14404760534524233,0.0,0.2743868049400905
CITROEN JUMPY,ICE,278,37485.0,52955.0,44479.555555555555,44208.5,0.1794929228931341,0.7431442193849797,0.07736285772188624,0.0,0.7431442193849797
FIAT DUCATO,BEV,1,64260.0,67473.0,65968.5,66164.0,0.2724142025887662,0.48421802636266476,0.24336777104856905,4.750029687685548e-05,0.2724142025887662
FIAT DUCATO,ICE,2330,39865.0,54026.0,47662.63157894737,47600.0,0.2294711259047921,0.6625878374808475,0.10794103661436044,0.0,0.6625878374808475
FIAT SCUDO,ICE,2,34629.0,47481.0,41601.0,42126.0,0.1642223598564968,0.755261589520059,0.08051605062344432,0.0,0.755261589520059
FORD TRANSIT CONNECT,PHEV,89,40877.0,48374.0,44514.875,44392.0,0.17767172751652344,0.7445150664104567,0.07781320607301982,0.0,0.07781320607301982
FORD TRANSIT CONNECT,ICE,427,31178.0,42364.0,36839.625,36950.0,0.16506349085171895,0.79520065144922,0.039735857699060996,0.0,0.79520065144922
FORD TRANSIT COURIER,BEV,51,34784.0,36331.0,35557.5,35557.5,0.09762389328908651,0.8699817222560698,0.032394384454843606,0.0,0.09762389328908651
FORD TRANSIT COURIER,ICE,296,22075.0,29453.0,26426.363636363636,26567.0,0.09364505295789202,0.906354947042108,0.0,0.0,0.906354947042108
FORD TRANSIT CUSTOM,PHEV,215,53074.0,73364.0,60476.15,58370.0,0.26355793544548567,0.5806485200059497,0.15579354454856462,0.0,0.15579354454856462
FORD TRANSIT CUSTOM,BEV,75,57953.0,83003.0,65435.375,63516.5,0.2557388098164374,0.545652777227134,0.19860841295642864,3.96463545177021e-05,0.2557388098164374
FORD TRANSIT CUSTOM,ICE,1686,42305.0,76815.0,53926.333333333336,53372.0,0.30421342477140484,0.5447449085619285,0.15104166666666666,0.0,0.5447449085619285
"FORD TRANSIT, TOURNEO",ICE,793,22075.0,76815.0,39751.143550893554,40133.0,0.17755575422234035,0.7667625099668978,0.055681735810761836,0.0,0.7667625099668978
HYUNDAI STARIA,ICE,104,49500.0,58950.0,54483.333333333336,55000.0,0.3083706136381268,0.5369656848801427,0.1546637014817305,0.0,0.5369656848801427
MERCEDES CITAN,BEV,91,27875.0,35381.0,32102.090909090908,32630.0,0.09482668204939955,0.8981724264513085,0.007000891499292045,0.0,0.09482668204939955
MERCEDES CITAN,ICE,311,25365.0,38899.0,31906.73076923077,32215.0,0.10066500913638679,0.892145702902675,0.007189287960938202,0.0,0.892145702902675
MERCEDES SPRINTER,BEV,3,45211.0,85042.0,58695.125,58767.5,0.2740105132962276,0.5476654298082869,0.17832405689548547,0.0,0.2740105132962276
MERCEDES SPRINTER,ICE,844,31440.0,77104.0,54557.15246636771,53763.0,0.30108863086223187,0.542904482673812,0.15600688646395608,0.0,0.542904482673812
MERCEDES VITO,BEV,88,43056.0,58058.0,50395.9,49488.5,0.24967066336213634,0.6131466720253645,0.13718266461249917,0.0,0.24967066336213634
MERCEDES VITO,ICE,679,33579.0,65181.0,49507.77878787879,49376.5,0.24967066336213634,0.6133364592404046,0.13699287739745908,0.0,0.6133364592404046
NISSAN PRIMASTAR,ICE,112,42554.0,73770.0,51935.92537313433,51432.0,0.31566147234053504,0.5233487318724023,0.16098979578706266,0.0,0.5233487318724023
NISSAN TOWNSTAR,BEV,5,36490.0,46493.0,42065.666666666664,42201.0,0.1642223598564968,0.755261589520059,0.08051605062344432,0.0,0.1642223598564968
NISSAN TOWNSTAR,ICE,184,28251.0,39650.0,33692.6875,33501.5,0.10415622807896582,0.8800481010121255,0.01579567090890871,0.0,0.8800481010121255
OPEL COMBO,BEV,48,37485.0,42600.0,39951.125,39975.0,0.18736143235502078,0.7574032573133755,0.05523531033160361,0.0,0.18736143235502078
OPEL COMBO,ICE,9,26180.0,32840.0,28277.5625,28342.75,0.11361450748729221,0.8863854925127078,0.0,0.0,0.8863854925127078
OPEL MOVANO,ICE,20,41293.0,58310.0,50255.19117647059,50337.5,0.2784658135785104,0.5778014111404622,0.14373277528102738,0.0,0.5778014111404622
OPEL ZAFIRA LIFE,BEV,15,47550.0,62100.0,54825.0,54825.0,0.3091639933521432,0.5350494080057718,0.15578659864208505,0.0,0.3091639933521432
OPEL ZAFIRA LIFE,ICE,71,40990.0,49540.0,45265.0,45265.0,0.18356421138806903,0.7220091776719736,0.09442661093995734,0.0,0.7220091776719736
PEUGEOT BOXER,ICE,154,41472.0,58072.0,50023.35294117647,50099.5,0.2633801735391231,0.5950461271815798,0.14157369927929705,0.0,0.5950461271815798
PEUGEOT EXPERT,BEV,5,44330.0,59857.0,51031.71428571428,50830.0,0.2743868049400905,0.5815655897146672,0.14404760534524233,0.0,0.2743868049400905
PEUGEOT EXPERT,ICE,341,37485.0,52122.0,44387.0,44208.5,0.1794929228931341,0.7431442193849797,0.07736285772188624,0.0,0.7431442193849797
PEUGEOT RIFTER,BEV,8,38540.0,42670.0,40542.0,40290.0,0.17667848770812045,0.7629740938871191,0.060347418404760475,0.0,0.17667848770812045
PEUGEOT RIFTER,ICE,21,27790.0,31690.0,29656.666666666668,29490.0,0.10684840548167548,0.8931515945183245,0.0,0.0,0.8931515945183245
RENAULT KANGOO,BEV,18,35850.0,43126.0,40161.07692307692,40250.0,0.17755575422234035,0.7667625099668978,0.055681735810761836,0.0,0.17755575422234035
RENAULT KANGOO,ICE,328,26180.0,35200.0,30783.382352941175,30822.5,0.10541765819596671,0.8920984523457991,0.0024838894582341806,0.0,0.8920984523457991
RENAULT TRAFIC,ICE,124,38735.0,63510.0,47706.56363636364,46291.0,0.19178655944378128,0.7044250382190949,0.10378840233712383,0.0,0.7044250382190949
TOYOTA PROACE,BEV,21,36432.0,71138.0,53045.06976744186,51111.0,0.3106585788561525,0.5299087572637374,0.1594326638801101,0.0,0.3106585788561525
TOYOTA PROACE,ICE,266,24265.0,60225.0,35784.94465648855,35638.75,0.10228445700005433,0.8637746509480089,0.03394089205193676,0.0,0.8637746509480089
VW CADDY,PHEV,245,44351.0,52835.0,49188.05,49310.0,0.25254951678733084,0.6109832182297401,0.13646726498292908,0.0,0.13646726498292908
VW CADDY,ICE,989,30113.0,48022.0,39742.25355113637,40101.5,0.17755575422234035,0.7667625099668978,0.055681735810761836,0.0,0.7667625099668978
VW CRAFTER,ICE,202,54978.0,80248.0,68029.6338028169,68485.0,0.22351666215117855,0.5078027634787321,0.2686805743700894,5.41858574911948e-05,0.5078027634787321
VW ID. BUZZ,BEV,510,49998.0,75065.0,61397.72727272727,61077.0,0.2729156321169883,0.5516019109916266,0.1754824568913851,0.0,0.2729156321169883
VW TRANSPORTER,PHEV,423,55258.0,102847.0,71282.0,64037.0,0.2603242458461042,0.5385546055815454,0.2011211485723504,4.032908533634457e-05,0.2011211485723504
VW TRANSPORTER,BEV,24,59310.0,79724.0,68482.52222222222,67895.5,0.25723143142630217,0.4846147933693731,0.25815377520432475,5.1241321001255416e-05,0.25723143142630217
VW TRANSPORTER,ICE,1848,43768.0,88995.0,63940.718468468476,62484.0,0.2777076040275723,0.5517701829730413,0.17052221299938647,0.0,0.5517701829730413
RENAULT MASTER,ICE,49,41995.0,54014.0,48515.828125,48659.0,0.2281076595965358,0.6476689311829072,0.12422340922055697,0.0,0.6476689311829072
